frame,reg,value
11629,6,234
11629,5,0
11629,4,9
11630,17,3
11630,14,117
11630,15,46
11630,18,81
11630,10,1
11630,9,0
11630,7,100
11630,8,41
11630,11,33
11630,3,5
11630,0,38
11630,1,52
11630,4,129
11630,23,193
11630,24,79
11630,22,64
11630,21,0
11631,16,32
11631,9,48
11631,7,196
11631,8,9
11631,11,65
11631,3,4
11631,2,192
11631,0,224
11631,1,3
11631,4,33
11631,24,31
11631,22,4
11632,16,64
11632,9,96
11632,7,197
11632,2,128
11632,4,65
11632,22,12
11633,16,96
11633,14,17
11633,15,39
11633,9,144
11633,2,64
11633,0,225
11633,22,20
11634,16,128
11634,9,192
11634,2,0
11634,22,28
11635,20,169
11635,16,160
11635,18,80
11635,3,3
11635,2,192
11635,22,36
11636,16,192
11636,14,2
11636,15,31
11636,9,240
11636,7,90
11636,8,10
11636,2,128
11637,16,224
11637,10,2
11637,9,32
11637,2,64
11637,22,34
11638,17,4
11638,16,0
11638,9,80
11638,2,0
11638,22,32
11639,16,32
11639,14,117
11639,15,46
11639,18,64
11639,9,128
11639,22,30
11640,16,64
11640,9,176
11640,22,28
11641,16,96
11641,9,224
11641,22,26
11642,16,128
11642,14,17
11642,15,39
11642,10,3
11642,9,16
11642,22,24
11643,16,160
11643,9,64
11643,22,22
11644,16,192
11644,9,112
11644,22,20
11645,16,224
11645,14,2
11645,15,31
11645,9,160
11645,22,18
11646,17,5
11646,16,0
11646,9,208
11646,22,16
11647,16,32
11647,14,28
11647,10,4
11647,9,0
11647,7,56
11647,0,238
11647,22,14
11648,16,64
11648,14,117
11648,15,46
11648,18,80
11648,9,48
11648,7,22
11648,0,251
11648,22,12
11649,16,96
11649,14,91
11649,9,96
11649,7,244
11649,8,9
11649,0,238
11649,22,10
11650,16,128
11650,14,65
11650,9,144
11650,7,210
11650,0,225
11650,22,8
11651,20,0
11651,19,15
11651,14,17
11651,15,39
11651,13,0
11651,12,15
11651,11,24
11651,0,212
11651,22,6
11652,14,18
11652,0,199
11652,22,4
11653,15,31
11653,20,170
11653,19,0
11653,20,106
11653,18,9
11653,8,8
11653,13,180
11653,12,0
11653,11,9
11653,0,186
11653,4,64
11654,17,3
11654,16,0
11654,14,117
11654,15,46
11654,18,81
11654,10,1
11654,9,0
11654,7,100
11654,8,41
11654,11,33
11654,0,199
11654,21,4
11655,16,32
11655,9,48
11655,7,179
11655,8,8
11655,11,65
11655,0,212
11655,22,5
11655,21,0
11656,16,64
11656,9,96
11656,7,180
11656,0,225
11656,21,4
11657,16,96
11657,14,17
11657,15,39
11657,9,144
11657,0,238
11657,22,6
11657,21,0
11658,16,128
11658,9,192
11658,0,251
11658,21,4
11659,16,160
11659,18,80
11659,13,187
11659,9,240
11659,11,64
11659,0,238
11659,22,7
11659,21,0
11660,16,192
11660,14,2
11660,15,31
11660,10,2
11660,9,32
11660,0,225
11660,21,4
11661,16,224
11661,9,80
11661,0,212
11662,17,4
11662,16,0
11662,9,128
11662,0,199
11662,21,0
11663,16,32
11663,14,117
11663,15,46
11663,18,64
11663,9,176
11663,6,0
11663,5,15
11664,16,64
11664,9,224
11665,16,96
11665,10,3
11665,9,16
11665,1,34
11665,6,249
11665,5,0
11665,4,9
11666,16,128
11666,14,17
11666,15,39
11666,9,64
11666,0,76
11666,1,104
11666,4,129
11666,23,1
11666,24,79
11666,22,128
11667,16,160
11667,9,112
11667,0,132
11667,1,6
11667,4,65
11667,23,241
11667,24,31
11667,22,18
11668,16,192
11668,9,160
11668,0,133
11668,4,64
11668,22,17
11668,21,4
11669,16,224
11669,14,2
11669,15,31
11669,9,208
11669,0,100
11669,1,41
11669,4,128
11669,21,0
11670,17,5
11670,16,0
11670,10,4
11670,9,0
11670,0,101
11670,22,16
11670,21,4
11671,16,32
11671,14,28
11671,9,48
11671,7,198
11671,21,0
11672,16,64
11672,14,117
11672,15,46
11672,18,80
11672,9,96
11672,7,216
11672,22,15
11672,21,4
11673,16,96
11673,14,91
11673,9,144
11673,7,198
11673,21,0
11674,16,128
11674,14,65
11674,9,192
11674,7,180
11674,22,14
11674,21,4
11675,20,0
11675,19,15
11675,14,17
11675,15,39
11675,13,0
11675,12,15
11675,11,24
11675,6,0
11675,5,15
11677,15,34
11677,20,170
11677,19,0
11677,18,9
11677,13,180
11677,12,0
11677,11,9
11677,1,4
11677,6,234
11677,5,0
11677,4,9
11678,17,3
11678,16,0
11678,14,38
11678,15,52
11678,18,81
11678,10,1
11678,9,0
11678,7,100
11678,8,41
11678,11,33
11678,3,5
11678,0,38
11678,1,52
11678,4,129
11678,23,193
11678,24,79
11678,22,64
11678,21,0
11679,16,32
11679,9,48
11679,7,179
11679,8,8
11679,11,65
11679,3,4
11679,2,192
11679,0,89
11679,1,4
11679,4,33
11679,24,31
11679,22,4
11680,16,64
11680,9,96
11680,7,180
11680,2,128
11680,4,65
11680,22,12
11681,16,96
11681,14,100
11681,15,41
11681,9,144
11681,2,64
11681,0,90
11681,22,20
11682,16,128
11682,9,192
11682,2,0
11682,22,28
11683,16,160
11683,18,80
11683,9,240
11683,3,3
11683,2,192
11683,22,36
11684,16,192
11684,14,206
11684,15,34
11684,10,2
11684,9,32
11684,2,128
11685,16,224
11685,9,80
11685,2,64
11685,22,34
11686,17,4
11686,16,0
11686,9,128
11686,2,0
11686,22,32
11687,16,32
11687,14,38
11687,15,52
11687,18,64
11687,13,0
11687,12,15
11687,11,24
11687,22,30
11688,16,64
11688,22,28
11689,16,96
11689,8,9
11689,13,180
11689,12,0
11689,11,9
11689,22,26
11690,16,128
11690,14,100
11690,15,41
11690,10,1
11690,9,0
11690,7,100
11690,8,41
11690,11,33
11690,22,24
11691,16,160
11691,9,48
11691,7,196
11691,8,9
11691,11,65
11691,22,22
11692,16,192
11692,9,96
11692,7,197
11692,22,20
11693,16,224
11693,14,206
11693,15,34
11693,9,144
11693,22,18
11694,17,5
11694,16,0
11694,9,192
11694,22,16
11695,16,32
11695,14,235
11695,0,104
11695,22,14
11696,16,64
11696,14,38
11696,15,52
11696,18,80
11696,9,240
11696,7,90
11696,8,10
11696,0,118
11696,22,12
11697,16,96
11697,14,9
11697,10,2
11697,9,32
11697,0,104
11697,22,10
11698,16,128
11698,14,236
11698,15,51
11698,9,80
11698,0,90
11698,22,8
11699,20,0
11699,19,15
11699,14,100
11699,15,41
11699,9,128
11699,0,76
11699,22,6
11700,14,101
11700,9,176
11700,0,62
11700,22,4
11701,15,34
11701,20,170
11701,19,0
11701,20,106
11701,18,9
11701,0,48
11702,17,3
11702,16,0
11702,14,38
11702,15,52
11702,18,81
11702,9,224
11702,7,158
11702,8,11
11702,0,62
11702,21,4
11703,16,32
11703,10,3
11703,9,16
11703,0,76
11703,22,5
11703,21,0
11704,16,64
11704,9,64
11704,0,90
11704,21,4
11705,16,96
11705,14,100
11705,15,41
11705,9,112
11705,0,104
11705,22,6
11705,21,0
11706,16,128
11706,9,160
11706,0,118
11706,21,4
11707,20,169
11707,16,160
11707,18,80
11707,9,208
11707,0,104
11707,22,7
11707,21,0
11708,16,192
11708,14,206
11708,15,34
11708,10,4
11708,9,0
11708,0,90
11708,21,4
11709,16,224
11709,9,48
11709,0,76
11710,17,4
11710,16,0
11710,9,96
11710,0,62
11710,21,0
11711,16,32
11711,14,38
11711,15,52
11711,18,64
11711,13,0
11711,12,15
11711,11,24
11711,6,0
11711,5,15
11711,4,64
11712,16,64
11713,16,96
11713,8,13
11713,13,180
11713,12,0
11713,11,9
11713,1,34
11713,6,249
11713,5,0
11713,4,9
11714,16,128
11714,14,100
11714,15,41
11714,10,3
11714,9,0
11714,7,100
11714,8,41
11714,11,33
11714,0,76
11714,1,104
11714,4,129
11714,23,1
11714,24,79
11714,22,128
11715,16,160
11715,9,48
11715,7,9
11715,8,13
11715,11,65
11715,0,132
11715,1,6
11715,4,65
11715,23,241
11715,24,31
11715,22,18
11716,16,192
11716,9,96
11716,7,10
11716,0,133
11716,4,64
11716,22,17
11716,21,4
11717,16,224
11717,14,206
11717,15,34
11717,9,144
11717,0,100
11717,1,41
11717,4,128
11717,21,0
11718,17,5
11718,16,0
11718,9,192
11718,0,101
11718,22,16
11718,21,4
11719,16,32
11719,14,235
11719,9,240
11719,21,0
11720,16,64
11720,14,38
11720,15,52
11720,18,80
11720,10,4
11720,9,32
11720,22,15
11720,21,4
11721,16,96
11721,14,9
11721,9,80
11721,21,0
11722,16,128
11722,14,236
11722,15,51
11722,9,128
11722,22,14
11722,21,4
11723,20,0
11723,19,15
11723,14,100
11723,15,41
11723,9,176
11723,6,0
11723,5,15
11724,14,101
11724,9,224
11725,15,34
11725,20,170
11725,19,0
11725,20,122
11725,18,9
11725,1,3
11725,6,234
11725,5,0
11725,4,9
11726,17,3
11726,16,0
11726,14,38
11726,15,52
11726,18,81
11726,10,3
11726,9,16
11726,7,158
11726,8,11
11726,3,5
11726,0,38
11726,1,52
11726,4,129
11726,23,193
11726,24,79
11726,22,64
11726,21,0
11727,16,32
11727,9,64
11727,3,4
11727,2,192
11727,0,224
11727,1,3
11727,4,33
11727,24,31
11727,22,4
11728,16,64
11728,9,112
11728,2,128
11728,4,65
11728,22,12
11729,16,96
11729,14,100
11729,15,41
11729,9,160
11729,2,64
11729,0,225
11729,22,20
11730,16,128
11730,9,208
11730,2,0
11730,22,28
11731,20,168
11731,16,160
11731,18,80
11731,10,4
11731,9,0
11731,3,3
11731,2,192
11731,22,36
11732,16,192
11732,14,206
11732,15,34
11732,9,48
11732,2,128
11733,16,224
11733,9,96
11733,2,64
11733,22,34
11734,17,4
11734,16,0
11734,9,144
11734,2,0
11734,22,32
11735,20,0
11735,19,15
11735,14,38
11735,15,52
11735,18,64
11735,13,0
11735,12,15
11735,11,24
11735,22,30
11736,14,39
11736,22,28
11737,15,31
11737,20,170
11737,19,0
11737,18,9
11737,8,9
11737,13,180
11737,12,0
11737,11,9
11737,22,26
11738,17,3
11738,14,117
11738,15,46
11738,18,81
11738,10,1
11738,9,0
11738,7,100
11738,8,41
11738,11,33
11738,22,24
11739,16,32
11739,9,48
11739,7,196
11739,8,9
11739,11,65
11739,22,22
11740,16,64
11740,9,96
11740,7,197
11740,22,20
11741,16,96
11741,14,17
11741,15,39
11741,9,144
11741,22,18
11742,16,128
11742,9,192
11742,22,16
11743,20,169
11743,16,160
11743,18,80
11743,0,238
11743,22,14
11744,16,192
11744,14,2
11744,15,31
11744,9,240
11744,7,90
11744,8,10
11744,0,251
11744,22,12
11745,16,224
11745,10,2
11745,9,32
11745,0,238
11745,22,10
11746,17,4
11746,16,0
11746,9,80
11746,0,225
11746,22,8
11747,16,32
11747,14,117
11747,15,46
11747,18,64
11747,9,128
11747,0,212
11747,22,6
11748,16,64
11748,9,176
11748,0,199
11748,22,4
11749,16,96
11749,9,224
11749,0,186
11749,4,64
11750,16,128
11750,14,17
11750,15,39
11750,10,3
11750,9,16
11750,0,199
11750,21,4
11751,16,160
11751,9,64
11751,0,212
11751,22,5
11751,21,0
11752,16,192
11752,9,112
11752,0,225
11752,21,4
11753,16,224
11753,14,2
11753,15,31
11753,9,160
11753,0,238
11753,22,6
11753,21,0
11754,17,5
11754,16,0
11754,9,208
11754,0,251
11754,21,4
11755,16,32
11755,14,28
11755,10,4
11755,9,0
11755,0,238
11755,22,7
11755,21,0
11756,16,64
11756,14,117
11756,15,46
11756,18,80
11756,9,48
11756,0,225
11756,21,4
11757,16,96
11757,14,91
11757,9,96
11757,0,212
11758,16,128
11758,14,65
11758,9,144
11758,0,199
11758,21,0
11759,20,0
11759,19,15
11759,14,17
11759,15,39
11759,13,0
11759,12,15
11759,11,24
11759,6,0
11759,5,15
11760,14,18
11761,15,31
11761,20,170
11761,19,0
11761,18,9
11761,8,15
11761,13,180
11761,12,0
11761,11,9
11761,1,34
11761,6,249
11761,5,0
11761,4,9
11762,17,3
11762,16,0
11762,14,117
11762,15,46
11762,18,81
11762,10,1
11762,9,0
11762,7,100
11762,8,41
11762,11,33
11762,0,76
11762,1,104
11762,4,129
11762,23,1
11762,24,79
11762,22,128
11763,16,32
11763,9,48
11763,7,129
11763,8,15
11763,11,65
11763,0,132
11763,1,6
11763,4,65
11763,23,241
11763,24,31
11763,22,18
11764,16,64
11764,9,96
11764,7,130
11764,0,133
11764,4,64
11764,22,17
11764,21,4
11765,16,96
11765,14,17
11765,15,39
11765,9,144
11765,0,100
11765,1,41
11765,4,128
11765,21,0
11766,16,128
11766,9,192
11766,0,101
11766,22,16
11766,21,4
11767,16,160
11767,18,80
11767,13,185
11767,9,240
11767,11,64
11767,21,0
11768,16,192
11768,14,2
11768,15,31
11768,10,2
11768,9,32
11768,22,15
11768,21,4
11769,16,224
11769,9,80
11769,21,0
11770,17,4
11770,16,0
11770,9,128
11770,22,14
11770,21,4
11771,16,32
11771,14,117
11771,15,46
11771,18,64
11771,9,176
11771,21,0
11772,16,64
11772,9,224
11772,22,13
11772,21,4
11773,16,96
11773,10,3
11773,9,16
11773,21,0
11774,16,128
11774,14,17
11774,15,39
11774,9,64
11774,22,12
11774,21,4
11775,16,160
11775,9,112
11775,21,0
11776,16,192
11776,9,160
11776,22,11
11776,21,4
11777,16,224
11777,14,2
11777,15,31
11777,9,208
11777,21,0
11778,17,5
11778,16,0
11778,10,4
11778,9,0
11778,22,10
11778,21,4
11779,16,32
11779,14,28
11779,9,48
11779,7,5
11779,8,16
11779,21,0
11780,16,64
11780,14,117
11780,15,46
11780,18,80
11780,9,96
11780,7,136
11780,22,9
11780,21,4
11781,16,96
11781,14,91
11781,9,144
11781,7,5
11781,21,0
11782,16,128
11782,14,65
11782,9,192
11782,7,130
11782,8,15
11782,22,8
11782,21,4
11783,20,0
11783,19,15
11783,14,17
11783,15,39
11783,13,0
11783,12,15
11783,11,24
11783,6,0
11783,5,15
11784,14,18
11785,15,23
11785,20,170
11785,19,0
11785,18,9
11785,8,10
11785,13,180
11785,12,0
11785,11,9
11785,1,2
11785,6,234
11785,5,0
11785,4,9
11786,17,3
11786,16,0
11786,14,58
11786,18,81
11786,10,1
11786,9,0
11786,7,100
11786,8,41
11786,11,33
11786,3,5
11786,0,38
11786,1,52
11786,4,129
11786,23,193
11786,24,79
11786,22,64
11786,21,0
11787,16,32
11787,9,48
11787,7,89
11787,8,10
11787,11,65
11787,3,4
11787,2,192
11787,0,231
11787,1,2
11787,4,33
11787,24,31
11787,22,4
11788,16,64
11788,9,96
11788,7,90
11788,2,128
11788,4,65
11788,22,12
11789,16,96
11789,14,160
11789,15,27
11789,9,144
11789,2,64
11789,0,232
